datetime,temperature_2m,wind_speed_10m,cloud_cover,shortwave_radiation,solar_proxy
2023-05-17 06:00:00,10.228571428571428,8.9,100.0,4.714285714285714,0.0
2023-05-17 07:00:00,10.557142857142859,9.042857142857143,100.0,32.42857142857143,0.0
2023-05-17 08:00:00,11.12857142857143,8.328571428571427,100.0,87.85714285714286,0.0
2023-05-17 09:00:00,12.071428571428571,8.971428571428572,100.0,179.14285714285714,0.0
2023-05-17 10:00:00,12.614285714285714,9.428571428571429,100.0,233.28571428571428,0.0
2023-05-17 11:00:00,12.771428571428572,9.257142857142856,100.0,224.14285714285714,0.0
2023-05-17 12:00:00,13.314285714285715,10.257142857142856,99.57142857142857,306.7142857142857,1.3144897959183832
2023-05-17 13:00:00,13.342857142857143,10.314285714285715,95.57142857142857,282.7142857142857,12.520204081632647
2023-05-17 14:00:00,13.571428571428571,11.62857142857143,93.71428571428571,313.42857142857144,19.701224489795948
2023-05-17 15:00:00,12.328571428571427,11.385714285714286,98.57142857142857,284.14285714285717,4.059183673469406
2023-05-17 16:00:00,12.314285714285715,10.671428571428573,98.42857142857143,199.14285714285714,3.129387755102034
2023-05-17 17:00:00,12.028571428571428,11.971428571428572,99.71428571428571,163.28571428571428,0.46653061224490355
2023-05-17 18:00:00,11.785714285714286,13.9,100.0,110.14285714285714,0.0
2023-05-17 19:00:00,11.471428571428572,14.700000000000001,100.0,88.57142857142857,0.0
2023-05-17 20:00:00,11.028571428571428,15.885714285714286,100.0,51.142857142857146,0.0
2023-05-17 21:00:00,10.214285714285714,16.857142857142858,100.0,17.714285714285715,0.0
2023-05-17 22:00:00,9.485714285714286,16.04285714285714,100.0,1.5714285714285714,0.0
2023-05-17 23:00:00,8.9,14.842857142857143,100.0,0.0,0.0
2023-05-18 00:00:00,8.3,14.62857142857143,100.0,0.0,0.0
2023-05-18 01:00:00,7.742857142857142,13.114285714285714,92.14285714285714,0.0,0.0
2023-05-18 02:00:00,7.285714285714286,11.728571428571428,92.14285714285714,0.0,0.0
2023-05-18 03:00:00,6.371428571428572,10.485714285714286,99.57142857142857,0.0,0.0
2023-05-18 04:00:00,6.3428571428571425,9.214285714285714,93.57142857142857,0.0,0.0
2023-05-18 05:00:00,5.985714285714286,8.5,99.85714285714286,0.0,0.0
2023-05-18 06:00:00,6.0,10.12857142857143,99.85714285714286,8.571428571428571,0.012244897959182868
2023-05-18 07:00:00,6.785714285714286,11.271428571428572,99.0,63.285714285714285,0.6328571428571435
2023-05-18 08:00:00,7.785714285714286,13.014285714285714,95.57142857142857,173.57142857142858,7.686734693877548
2023-05-18 09:00:00,9.0,11.957142857142857,99.71428571428571,268.85714285714283,0.7681632653061315
2023-05-18 10:00:00,10.171428571428573,10.428571428571429,89.14285714285714,370.7142857142857,40.248979591836765
2023-05-18 11:00:00,11.514285714285714,10.0,92.71428571428571,496.42857142857144,36.16836734693882
2023-05-18 12:00:00,12.700000000000001,10.6,97.71428571428571,592.0,13.531428571428602
2023-05-18 13:00:00,13.657142857142857,11.028571428571428,94.71428571428571,658.2857142857143,34.79510204081638
2023-05-18 14:00:00,14.642857142857142,11.914285714285715,99.28571428571429,713.5714285714286,5.096938775510186
2023-05-18 15:00:00,14.742857142857144,14.042857142857144,99.85714285714286,704.8571428571429,1.006938775510138
